Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
33903,684.459,256.8778802,168.5016179,1.524483168,0.754795641,34340,207.7658304,0.716856261,0.987274316,0.909396162,0.808811682,0.007576848,0.002000129,0.654176337,0.997280815,DERMASON
31657,658.62,245.2135012,164.8976287,1.487065055,0.740128436,32029,200.7658942,0.783104515,0.988385526,0.917085424,0.818739153,0.007745949,0.002147023,0.6703338,0.996829969,DERMASON
51172,844.578,316.4861667,206.3486524,1.533744771,0.758219858,51576,255.253235,0.7109197,0.992166899,0.901493763,0.806522565,0.006184753,0.00161424,0.650478648,0.997668225,SIRA
37833,730.074,274.3412064,176.0699071,1.558137963,0.766879015,38257,219.4777248,0.777049786,0.988917061,0.891963083,0.80001735,0.007251373,0.001832305,0.64002776,0.99725155,DERMASON
28752,638.213,243.6536926,150.4666239,1.619320526,0.786537148,29057,191.3326511,0.684424766,0.98950339,0.887047,0.78526473,0.008474322,0.001987692,0.616640696,0.998538936,DERMASON
37679,707.574,242.4523172,198.1308566,1.223697921,0.57636108,38045,219.030575,0.778491736,0.990379813,0.945726372,0.903396501,0.00643468,0.00264375,0.816125238,0.998690757,SEKER
25959,597.217,217.8824928,152.0369934,1.433088671,0.716298954,26365,181.8021599,0.709747095,0.984600797,0.914604848,0.834404626,0.008393332,0.002509695,0.696231079,0.997760872,DERMASON
29505,629.931,230.3714326,163.4234887,1.409659251,0.704814864,29804,193.8219099,0.815956858,0.98996779,0.934371365,0.841345247,0.007807878,0.002413291,0.707861825,0.99784397,DERMASON
42435,757.59,266.8592754,202.6516218,1.316837601,0.650629777,42788,232.4433696,0.757767857,0.991750023,0.929106725,0.871033504,0.00628866,0.002232941,0.758699364,0.999083851,SEKER
44673,799.072,307.2963799,185.5687111,1.65597087,0.797078762,45167,238.4940884,0.775330626,0.989062811,0.879190844,0.776104452,0.006878794,0.001539476,0.60233812,0.99745438,SIRA
39722,744.336,286.9304966,176.5014251,1.62565541,0.788420618,40051,224.8902426,0.702484747,0.991785474,0.900954632,0.783779505,0.007223466,0.001681516,0.614310312,0.998656882,DERMASON
44651,796.996,296.5120409,192.618527,1.539374459,0.760263754,45329,238.4353558,0.745550175,0.985042688,0.883341776,0.804133806,0.006640658,0.00171279,0.646631177,0.995407519,SIRA
29135,650.303,253.2513804,147.1590265,1.720936774,0.813847249,29478,192.6027885,0.680724299,0.988364204,0.865751737,0.760520192,0.008692342,0.00179374,0.578390963,0.995374278,DERMASON
42945,771.134,285.0266453,192.3731605,1.481634156,0.737881355,43412,233.8359943,0.805540966,0.989242606,0.907533713,0.820400472,0.006637016,0.001854625,0.673056935,0.997224143,SIRA
39276,725.636,258.2334199,193.9547648,1.331410549,0.660207645,39601,223.6241408,0.773987585,0.991793137,0.937345015,0.865976762,0.00657484,0.002280814,0.749915752,0.998445744,SEKER
26935,613.773,222.1834648,154.8081339,1.435218288,0.717306154,27298,185.1883018,0.734203783,0.986702323,0.898485938,0.833492726,0.008248876,0.002455737,0.694710125,0.997060676,DERMASON
29694,635.714,239.4447437,158.3680893,1.511950702,0.750035805,30015,194.4417009,0.781400489,0.989305347,0.923325897,0.812052492,0.008063742,0.002162981,0.65942925,0.997024517,DERMASON
45104,793.366,304.7796622,189.1736986,1.61111013,0.784056046,45585,239.6418086,0.78567447,0.989448283,0.900487634,0.786278871,0.006757265,0.001593152,0.618234463,0.996043805,SIRA
26757,603.418,217.9268728,156.5948851,1.391660223,0.695458564,27098,184.5753789,0.761136713,0.987416045,0.923444418,0.846960159,0.008144668,0.002585265,0.717341511,0.998295648,DERMASON
30930,649.455,241.7903192,164.0129055,1.474215206,0.734760138,31278,198.44722,0.852841426,0.988873969,0.921492181,0.820740965,0.00781734,0.00218808,0.673615732,0.993054555,DERMASON
33493,683.487,252.7723761,169.4350399,1.491854201,0.742084098,34040,206.5057192,0.799451008,0.98393067,0.900955615,0.81696316,0.007547021,0.002073792,0.667428805,0.995706467,SIRA
32791,670.372,250.3606648,166.9543423,1.499575641,0.745187209,33141,204.3301199,0.785413174,0.989439063,0.916922843,0.816143063,0.007635042,0.002089567,0.6660895,0.998851588,DERMASON
35545,706.777,274.206003,165.971972,1.652122341,0.796011079,36028,212.7376309,0.788312264,0.98659376,0.894177147,0.775831414,0.007714334,0.001724041,0.601914383,0.994436199,DERMASON
47126,831.746,321.4095163,187.0723302,1.718102917,0.813162081,47670,244.9544586,0.779586435,0.988588211,0.856030032,0.762125719,0.006820216,0.001419333,0.580835611,0.997935358,SIRA
31864,664.41,255.1716111,159.3110318,1.601719656,0.781161522,32187,201.4212125,0.797118127,0.989964893,0.907063803,0.789355884,0.008008147,0.0019178,0.623082711,0.998003826,DERMASON
42051,755.763,263.2800826,203.5749312,1.293283417,0.634130891,42564,231.3892739,0.763453159,0.987947561,0.925155936,0.878871169,0.006260971,0.002304211,0.772414532,0.998950905,SEKER
40666,737.662,270.0060218,192.1155691,1.4054354,0.702662528,40998,227.5468289,0.727451612,0.991902044,0.939131693,0.842747237,0.006639601,0.002065909,0.710222906,0.998172414,DERMASON
36299,693.838,243.7414222,189.8014847,1.284191336,0.627396254,36649,214.982144,0.738339808,0.990449944,0.947519948,0.882009065,0.006714825,0.002506725,0.777939991,0.999023797,SEKER
42657,793.32,304.9521784,179.8564818,1.695530655,0.807559684,43551,233.0505938,0.674418972,0.979472343,0.851732789,0.764220131,0.007148936,0.001504164,0.584032409,0.990244853,SIRA
47397,808.959,298.9438523,202.4773383,1.476431164,0.735698732,47836,245.6577593,0.713058523,0.990822811,0.91013894,0.82175217,0.006307232,0.001774116,0.675276629,0.996999459,SIRA
25539,593.522,223.7580605,146.1151222,1.531381948,0.757353635,25766,180.3254412,0.693090534,0.99118994,0.911045588,0.805894727,0.008761426,0.002279648,0.649466312,0.994580986,DERMASON
38273,710.319,248.5144262,196.3597375,1.265607855,0.612933935,38635,220.7503049,0.782999182,0.990630258,0.953225181,0.888279639,0.006493205,0.002493663,0.789040718,0.99861613,SEKER
48905,836.247,323.7971075,192.8380494,1.679114202,0.80331668,49462,249.5351277,0.795979818,0.98873883,0.878807959,0.770652739,0.006620941,0.00144057,0.593905643,0.997235401,SIRA
30124,640.849,237.2261059,161.9863115,1.464482423,0.730572534,30443,195.8444997,0.72794935,0.989521401,0.921745617,0.825560487,0.007874987,0.002256447,0.681550119,0.998118169,DERMASON
52334,856.496,310.322943,215.4484257,1.440358369,0.719713039,52812,258.1350777,0.708441629,0.990949027,0.896485183,0.831827242,0.005929662,0.001751226,0.69193656,0.996636615,SIRA
40987,749.125,272.5650428,192.210719,1.418053292,0.709016277,41441,228.4431422,0.708700764,0.989044666,0.91779865,0.838123407,0.006650036,0.002024117,0.702450845,0.996112733,SIRA
38118,707.806,249.0978612,195.2053347,1.276081217,0.62120364,38477,220.3028483,0.758567164,0.990669751,0.956117991,0.88440281,0.006534914,0.002466154,0.78216833,0.998110314,SEKER
45725,778.722,276.2327551,210.989002,1.309228218,0.645442605,46072,241.2858848,0.744913087,0.99246831,0.947542481,0.873487594,0.006041176,0.002169343,0.762980578,0.998915702,SEKER
38695,713.214,244.5323482,201.7008856,1.212351386,0.565361317,39019,221.9639705,0.773590564,0.991696353,0.955927589,0.907708007,0.006319482,0.002646342,0.823933826,0.998897316,SEKER
44967,800.255,305.2004325,188.4505748,1.619525082,0.786598383,45460,239.2775848,0.804850546,0.989155301,0.882362385,0.784001461,0.006787209,0.001581752,0.61465829,0.995454518,SIRA
41957,767.143,287.962974,186.1666946,1.546801777,0.762918012,42310,231.1305077,0.721542933,0.991656819,0.895904336,0.802639674,0.006863288,0.001757092,0.644230447,0.9964968,SIRA
36144,690.759,222.6202324,206.9200348,1.075875676,0.368884043,36563,214.5226564,0.783287101,0.988540328,0.951903609,0.963626055,0.006159258,0.003275988,0.928575174,0.999031444,SEKER
31321,656.643,246.8815538,161.8460624,1.525409702,0.755141715,31617,199.6976109,0.803885837,0.990637948,0.912823571,0.808880242,0.007882301,0.002081468,0.654287245,0.998056111,DERMASON
32782,666.759,251.2848315,166.2973185,1.511057628,0.749690918,33098,204.3020772,0.768502239,0.990452595,0.926632518,0.813029883,0.007665329,0.00206603,0.661017591,0.998835673,DERMASON
43409,796.222,289.7391227,192.8290097,1.502570195,0.746374389,44138,235.095843,0.726632072,0.98348362,0.860441401,0.811405242,0.006674633,0.001784672,0.658378467,0.989259861,SIRA
29242,635.046,239.5213146,155.7766913,1.537594057,0.759620387,29594,192.9561369,0.729663639,0.988105697,0.911185011,0.805590672,0.008191003,0.002128014,0.648976331,0.99786215,DERMASON
41995,765.763,284.0731778,188.5919566,1.506284695,0.747834569,42477,231.2351502,0.732513518,0.988652683,0.899950646,0.813998534,0.006764452,0.001831922,0.662593613,0.998054618,DERMASON
41226,746.767,273.2852477,192.3060807,1.421095198,0.710514435,41628,229.1082135,0.757830882,0.990343038,0.928989546,0.838348266,0.006628954,0.002019866,0.702827814,0.998785232,DERMASON
35123,685.227,233.2248862,192.0042077,1.214686329,0.567667673,35457,211.4710205,0.791914683,0.990580139,0.940010129,0.906725796,0.006640233,0.002768643,0.822151669,0.998656393,SEKER
37405,712.42,262.5301573,181.9229177,1.44308458,0.720975959,37772,218.2327317,0.737509366,0.990283808,0.926120115,0.831267287,0.007018585,0.002067246,0.691005303,0.997179097,DERMASON
26593,603.549,222.267753,152.5197646,1.45730459,0.727414482,26901,184.0088563,0.777664054,0.988550612,0.917386042,0.827870232,0.00835813,0.002421798,0.685369122,0.998791567,DERMASON
32184,678.671,263.0023569,156.3592873,1.682038602,0.80408328,32581,202.4300904,0.731188659,0.987814984,0.878074368,0.769689264,0.008171836,0.001769136,0.592421562,0.996475936,DERMASON
48467,827.697,307.0635192,202.0145132,1.520007223,0.753112627,49135,248.4151787,0.753939488,0.986404803,0.889023499,0.809002578,0.006335517,0.001674023,0.654485171,0.994822188,SIRA
41301,754.588,278.0400871,189.3976816,1.468022654,0.732108166,41711,229.3165202,0.784593465,0.990170459,0.911487343,0.82476064,0.006732042,0.001921491,0.680230113,0.998593216,SEKER
33423,659.036,224.1680528,189.9810797,1.179949356,0.530804973,33707,206.289809,0.772982724,0.99157445,0.967023472,0.920246246,0.006707,0.002967046,0.846853153,0.999243833,SEKER
38347,705.936,245.5716781,199.1923397,1.232836958,0.584855824,38686,220.9636097,0.77801899,0.99123714,0.966964651,0.899792726,0.006403935,0.002589385,0.80962695,0.998138026,SEKER
50879,848.549,326.9410362,198.5862115,1.646343086,0.794390942,51307,254.5214231,0.696171529,0.991658058,0.887962405,0.778493352,0.006425854,0.001455896,0.606051898,0.997769353,SIRA
45071,791.887,300.0475941,191.8697421,1.563808815,0.768820743,45504,239.5541265,0.729445847,0.990484353,0.903193142,0.798387093,0.006657221,0.001668502,0.637421951,0.996806065,SIRA
36167,698.607,259.7665388,177.6598478,1.462156711,0.729555869,36503,214.5909006,0.79418094,0.990795277,0.931228983,0.826091388,0.007182419,0.002063302,0.682426981,0.997815191,DERMASON
46114,804.554,299.600559,196.4877346,1.524779954,0.754906581,46622,242.3100666,0.790882741,0.989103857,0.895225125,0.808777084,0.006496954,0.001714766,0.654120372,0.997389631,SIRA
46151,786.415,274.7575357,214.4113065,1.281450779,0.625323644,46749,242.407257,0.730468503,0.987208283,0.937750712,0.882258812,0.005953447,0.002225012,0.778380611,0.99745644,SEKER
33589,687.288,268.520007,159.5931156,1.682528761,0.804211307,33894,206.8014581,0.707479411,0.991001357,0.893571721,0.770152885,0.007994284,0.001734871,0.593135466,0.997967481,DERMASON
40798,756.529,276.2885009,188.5655247,1.465212166,0.730890247,41249,227.915833,0.799615852,0.989066402,0.895772193,0.824919721,0.006772109,0.001934419,0.680492546,0.997065957,SIRA
40983,722.675,242.2001644,215.5958688,1.123398912,0.455656386,41281,228.4319948,0.779737443,0.992781183,0.986114961,0.943153756,0.005909771,0.002884566,0.889539008,0.999307154,SEKER
52926,874.021,337.5329587,201.0675043,1.678704671,0.803208948,53753,259.5909786,0.684222774,0.984614812,0.870633155,0.76908335,0.006377451,0.001376323,0.591489199,0.992935682,SIRA
41884,748.149,267.7978082,199.3749602,1.343186767,0.667624576,42242,230.9293509,0.742703124,0.991525022,0.940333299,0.862327263,0.006393797,0.002180857,0.743608308,0.998804839,SEKER
35690,699.055,235.795252,192.902193,1.222356513,0.575087465,36122,213.1711035,0.754768853,0.988040529,0.917769708,0.904051721,0.00660676,0.002722334,0.817309515,0.999043608,SEKER
27066,601.838,216.7488203,159.5006961,1.358920842,0.677114109,27432,185.6380929,0.795590829,0.986657918,0.939019758,0.856466451,0.008008159,0.002657993,0.733534781,0.996815703,DERMASON
46659,820.865,302.8512562,199.0343219,1.521603175,0.753714862,47769,243.7377359,0.750627413,0.976763173,0.870165406,0.804810054,0.006490736,0.00167976,0.647719223,0.985571627,SIRA
40445,730.904,258.3133109,199.9540393,1.291863429,0.633093134,40795,226.9276832,0.767981923,0.991420517,0.95138002,0.87849783,0.00638678,0.002346521,0.771758438,0.997006502,SEKER
50527,860.216,330.8003945,195.2265827,1.694443399,0.80728316,51214,253.6394576,0.686694754,0.986585699,0.858061359,0.766744725,0.006547002,0.001395807,0.587897474,0.996158994,SIRA
46389,833.571,324.2379934,182.6669719,1.775022545,0.826202591,46995,243.0314985,0.675948592,0.987105011,0.838956958,0.74954664,0.006989545,0.001360891,0.561820165,0.99724346,SIRA
39928,737.776,252.9698984,201.198248,1.257316607,0.606157516,40395,225.4726337,0.748261839,0.988439163,0.921803545,0.891302227,0.006335652,0.002466443,0.794419659,0.99883703,SEKER
27836,629.843,241.0943992,147.336671,1.636350255,0.791540967,28143,188.2601816,0.695865207,0.989091426,0.881763419,0.780856719,0.008661244,0.001986303,0.609737216,0.997743649,DERMASON
36821,716.892,273.9867803,171.58207,1.596826407,0.779628611,37241,216.5224083,0.7824932,0.988722107,0.900322233,0.790265895,0.007441047,0.001790221,0.624520185,0.997250324,SIRA
42703,778.007,289.1029945,189.3171336,1.527083096,0.755764757,43263,233.1762172,0.76660563,0.987055914,0.886545932,0.806550681,0.006770086,0.001767261,0.650524002,0.993404206,SIRA
47480,809.477,308.1729124,197.1724446,1.562961362,0.768532224,47977,245.8727589,0.811915388,0.98964087,0.910566246,0.797840268,0.006490584,0.001622286,0.636549093,0.994901637,SIRA
38424,724.092,268.0183559,183.1264127,1.463570175,0.730174499,38899,221.1853437,0.70840708,0.987788889,0.920926434,0.825261923,0.006975285,0.001995763,0.681057241,0.996775066,DERMASON
37591,726.541,280.1883639,171.2206904,1.636416505,0.791560068,38004,218.7746506,0.689351011,0.989132723,0.894897899,0.780812763,0.007453602,0.001708967,0.609668571,0.997671712,DERMASON
31507,644.759,232.2807816,173.1442548,1.34154484,0.666607063,31766,200.289686,0.824920145,0.991846628,0.95240593,0.862274032,0.007372355,0.002514011,0.743516506,0.997460732,DERMASON
38702,714.602,251.9059627,195.8963011,1.28591485,0.628689445,39018,221.9840464,0.79300877,0.991901174,0.952389981,0.881217912,0.006508862,0.00242113,0.776545008,0.998570758,SEKER
37844,703.919,245.7749899,196.1905182,1.252736331,0.602322861,38174,219.5096292,0.767689062,0.991355373,0.959757517,0.893132492,0.006494424,0.002549083,0.797685649,0.999289793,SEKER
42999,783.441,285.9578838,191.807685,1.490857281,0.741678979,43581,233.9829634,0.75450079,0.986645557,0.880350526,0.818242744,0.006650338,0.001838875,0.669521188,0.998160538,SIRA
40476,761.131,285.5691268,181.6084965,1.572443648,0.771727924,41221,227.0146335,0.706338126,0.981926688,0.877988101,0.794955099,0.00705527,0.001738056,0.63195361,0.99371144,SIRA
53659,900.334,359.5163506,190.5651315,1.88657992,0.847960321,54211,261.3824033,0.696652991,0.989817565,0.831850222,0.727038987,0.00670002,0.001154746,0.528585688,0.997219145,SIRA
30243,647.283,230.5746836,167.3593633,1.377722041,0.687867989,30655,196.2309444,0.749182521,0.986560104,0.907081546,0.851051561,0.007624068,0.002467118,0.72428876,0.997868588,DERMASON
42184,769.735,289.7952036,186.084112,1.557334479,0.766601781,42680,231.7549071,0.686152995,0.988378632,0.894695295,0.799719609,0.00686979,0.001733302,0.639551454,0.99599553,SIRA
43132,745.585,258.0040363,213.0043229,1.211261972,0.564277432,43433,234.3445498,0.783804903,0.993069786,0.975023619,0.908297999,0.005981731,0.002511424,0.825005255,0.999297492,SEKER
31637,671.317,255.2481715,158.386502,1.611552552,0.78419091,32075,200.702465,0.718467548,0.986344505,0.882165092,0.786303243,0.008068027,0.001902424,0.61827279,0.996379093,DERMASON
46841,833.57,295.6766049,202.56788,1.459642096,0.728449546,47465,244.21264,0.703571858,0.986853471,0.847133527,0.82594509,0.006312346,0.001812071,0.682185291,0.995746368,SEKER
42592,776.833,292.4991026,186.762096,1.566158813,0.769617798,43052,232.8729668,0.763256456,0.989315247,0.886916155,0.796149338,0.006867466,0.00170198,0.633853768,0.992715665,SIRA
42334,775.299,290.009603,187.077791,1.550208613,0.764119708,42994,232.1665843,0.693283985,0.984649021,0.885035563,0.80054792,0.006850513,0.00173561,0.640876971,0.993493001,SIRA
36132,715.089,268.4672703,171.8213196,1.562479388,0.768367876,36545,214.4870421,0.757484277,0.988698864,0.887936013,0.79893181,0.00743018,0.001867317,0.638292037,0.99731815,DERMASON
34922,694.541,255.6155783,175.0669504,1.460101851,0.728652371,35279,210.8650549,0.693667567,0.989880666,0.909731423,0.824930375,0.007319615,0.002090919,0.680510124,0.993614091,DERMASON
42708,751.454,268.9864474,202.3283628,1.32945497,0.65894863,43057,233.1898679,0.787476491,0.991894465,0.950417221,0.866920509,0.006298268,0.002194411,0.751551169,0.999153436,SEKER
35613,702.514,264.6117952,172.3999259,1.534871862,0.758631299,36041,212.9410245,0.717989557,0.988124636,0.906793622,0.804729904,0.007430202,0.001922122,0.647590218,0.993968004,DERMASON
27049,606.037,221.5214767,156.1604125,1.418550791,0.709262175,27354,185.5797846,0.837067525,0.988849894,0.925470966,0.837750756,0.008189636,0.002488306,0.70182633,0.995576295,DERMASON
28164,614.122,224.73913,160.1381785,1.403407558,0.701619928,28514,189.3660966,0.73960084,0.987725328,0.938414886,0.84260403,0.007979659,0.00248118,0.709981551,0.996393475,DERMASON
51234,854.345,322.1274818,203.4418475,1.583388501,0.775329497,51795,255.4078206,0.695452694,0.989168839,0.882066978,0.792878084,0.006287377,0.001532763,0.628655656,0.995406137,SIRA
37743,719.24,262.5437298,184.2418806,1.424994843,0.712416464,38165,219.2165143,0.802052786,0.988942749,0.91685069,0.834971433,0.006956091,0.002085602,0.697177294,0.993474049,SIRA
54251,875.728,333.7072318,207.8112766,1.605818689,0.782432574,54848,262.8203161,0.761118438,0.989115373,0.888953697,0.787577526,0.006151172,0.001459859,0.62027836,0.996054582,SIRA
33666,676.104,253.0098956,169.8646451,1.489479435,0.741117358,34016,207.03836,0.765693231,0.989710724,0.92549563,0.818301433,0.007515294,0.002078639,0.669617235,0.9973811,DERMASON
38013,727.328,270.498208,179.1231519,1.510124208,0.749329626,38401,219.9992155,0.778843199,0.989896096,0.902986787,0.813311175,0.007115939,0.001920609,0.661475068,0.998909513,SIRA
44710,784.35,291.2182623,195.9964807,1.48583414,0.73962189,45172,238.5928332,0.7911734,0.989772425,0.913260622,0.819292139,0.006513493,0.001810293,0.67123961,0.997350729,SIRA
34326,681.21,256.3253623,170.9676447,1.499262406,0.745062508,34649,209.057936,0.737368964,0.990677942,0.929546313,0.815595984,0.007467382,0.002038208,0.665196809,0.997304568,DERMASON
42234,775.133,288.6467335,186.5372819,1.547394336,0.763127732,42719,231.892214,0.712077018,0.988646738,0.883323178,0.803377233,0.006834464,0.001756153,0.645414978,0.998711482,SIRA
39984,729.801,254.4318151,200.5811621,1.268473133,0.615227815,40353,225.6306937,0.820891845,0.990855698,0.943381151,0.886802201,0.006363341,0.002427571,0.786418144,0.997550287,SEKER
41378,752.604,281.6600887,187.3121056,1.503693997,0.746817602,41804,229.5301851,0.742979243,0.989809588,0.918007681,0.814919097,0.006807001,0.001851798,0.664093135,0.99859286,SIRA
36568,704.099,254.652469,183.0498596,1.391164514,0.695193915,36970,215.7772548,0.778208129,0.989126319,0.926922912,0.847340124,0.006963806,0.002214407,0.717985286,0.998835652,DERMASON
25172,596.596,222.1323266,144.8773759,1.53324372,0.758036587,25527,179.0250983,0.704348313,0.986093156,0.888724009,0.805938969,0.00882458,0.002296584,0.649537622,0.995899479,DERMASON
47182,821.453,300.4851919,201.1537883,1.493808267,0.742875182,47785,245.0999555,0.70862996,0.987380977,0.878659826,0.815680646,0.00636864,0.00173903,0.665334917,0.993882799,SIRA
44213,783.036,295.9261088,190.6661281,1.552064395,0.764770183,44657,237.2630186,0.80655636,0.99005755,0.90614227,0.801764398,0.006693192,0.001706083,0.642826151,0.99770758,SIRA
38457,710.385,240.6964573,203.7703174,1.181214518,0.532251517,38801,221.2803045,0.778986388,0.991134249,0.957629908,0.91933345,0.006258846,0.002757822,0.845173993,0.998331791,SEKER
30099,638.821,237.1419113,162.3034301,1.461102277,0.729092863,30477,195.7632168,0.803604325,0.987597204,0.926837426,0.825510833,0.007878731,0.002256977,0.681468136,0.995694645,DERMASON
40342,752.7,283.1664923,181.9945169,1.555906722,0.766107838,40768,226.6385442,0.795841471,0.989550628,0.894794811,0.800372044,0.007019149,0.001776773,0.640595409,0.996706702,SIRA
33855,666.924,240.2688482,180.0736164,1.33428124,0.662041497,34110,207.6187005,0.801491477,0.992524186,0.956489022,0.864109942,0.007096997,0.00244079,0.746685992,0.996289111,DERMASON
50086,821.776,287.9442626,221.92736,1.29747077,0.637161555,50593,252.5301484,0.755376587,0.989978851,0.932007283,0.877010523,0.005748997,0.00209793,0.769147458,0.997946344,SEKER
28052,631.486,242.500054,147.6426968,1.642479169,0.793296323,28392,188.9891947,0.753964414,0.988024796,0.883987738,0.779336712,0.008644662,0.001967108,0.60736571,0.997585527,DERMASON
36361,685.038,234.7907394,197.4200707,1.189295185,0.541292841,36669,215.1656643,0.789426835,0.991600535,0.97368024,0.916414612,0.006457213,0.002809266,0.83981574,0.998788816,SEKER
46202,780.633,260.0997339,226.3979187,1.148860977,0.492296914,46732,242.5411583,0.776869787,0.988658735,0.952745326,0.932492912,0.005629621,0.002625676,0.869543031,0.998984055,SEKER
33669,678.182,247.9557613,173.2144082,1.431496166,0.71554191,33999,207.0475845,0.725031224,0.990293832,0.919914711,0.835018244,0.007364512,0.002208552,0.697255468,0.99811853,DERMASON
41980,734.386,253.3075393,211.1406618,1.199709886,0.55246688,42277,231.1938496,0.772941523,0.992974904,0.978145633,0.912700231,0.006034005,0.002582843,0.833021711,0.999384382,SEKER
34831,707.866,278.0541442,159.9581923,1.738292614,0.817958565,35174,210.5901389,0.675792088,0.990248479,0.873521706,0.757370977,0.00798295,0.001620234,0.573610797,0.997103411,DERMASON
44028,768.937,274.5148104,204.5684639,1.341921453,0.66684092,44445,236.7661096,0.779104953,0.990617617,0.935744545,0.862489384,0.006235005,0.002128294,0.743887937,0.998239181,SEKER
41499,757.035,284.2983621,186.4537745,1.524765926,0.754901339,41899,229.865543,0.80856909,0.990453233,0.909945912,0.80853629,0.006850728,0.001805987,0.653730932,0.996786651,DERMASON
47323,824.295,318.0030004,190.3530112,1.670596112,0.801056512,47912,245.4659141,0.813711161,0.987706629,0.87521913,0.771898107,0.00671984,0.001471562,0.595826688,0.995385748,SIRA
33838,661.029,222.9735137,193.4836383,1.152415344,0.497013692,34146,207.5665669,0.782128328,0.99097991,0.973135967,0.930902346,0.006589441,0.003052424,0.866579178,0.998659141,SEKER
39757,719.823,247.9948932,204.4680936,1.212878199,0.565883667,40101,224.9892988,0.775746341,0.99142166,0.964210888,0.907233596,0.006237767,0.002606666,0.823072799,0.998287054,SEKER
37514,725.847,269.8811744,177.418223,1.521158142,0.753547167,37920,218.5504708,0.793309085,0.989293249,0.894773402,0.809802578,0.007194146,0.001908427,0.655780215,0.997545414,DERMASON
29897,644.523,241.8317986,157.7278838,1.533221601,0.758028491,30205,195.1052092,0.706918566,0.989803013,0.904400171,0.806780623,0.008088832,0.002113914,0.650894974,0.997966235,DERMASON
46975,790.564,284.7055874,210.22939,1.354261587,0.67435228,47450,244.5617051,0.778401935,0.989989463,0.944501354,0.858998615,0.00606079,0.002035536,0.73787862,0.999280671,SEKER
40685,755.663,287.1821242,180.834581,1.588092956,0.776849704,41126,227.59998,0.791475372,0.989276856,0.895339754,0.792528367,0.007058673,0.001717759,0.628101213,0.997483112,SIRA
34531,687.091,257.2543419,172.2982543,1.49307573,0.742579084,34931,209.6812694,0.698781771,0.988548853,0.919158695,0.815073782,0.007449953,0.002028248,0.66434527,0.991917799,DERMASON
38322,724.661,259.4917409,188.6240567,1.375708621,0.68674532,38765,220.8915703,0.71951334,0.988572166,0.917039943,0.851247017,0.006771352,0.002193197,0.724621484,0.996868022,DERMASON
42402,775.087,288.0599354,188.653289,1.526927714,0.755707012,42920,232.3529711,0.794401978,0.987931034,0.886942162,0.806613286,0.006793546,0.001773935,0.650624993,0.993457334,SIRA
32336,657.561,231.004161,178.815936,1.291854441,0.633086549,32746,202.9075502,0.798124152,0.987479387,0.939775385,0.878371841,0.007143869,0.002623173,0.771537091,0.996713617,DERMASON
49493,833.519,309.5981643,204.0678996,1.517133096,0.752022049,50044,251.0307646,0.714432127,0.988989689,0.89520528,0.810827691,0.006255393,0.001667818,0.657441544,0.997426325,SIRA
38117,699.123,238.5940168,203.5957886,1.171900551,0.521396178,38406,220.2999585,0.767744924,0.992475134,0.979989441,0.923325578,0.006259517,0.002806339,0.852530124,0.999080521,SEKER
49859,852.253,325.7486583,196.3721035,1.658833676,0.797867246,50742,251.9572394,0.684021347,0.982598242,0.862613698,0.773471303,0.006533397,0.001442433,0.598257857,0.992410281,SIRA
42190,768.648,282.1692259,191.264544,1.475282454,0.735212861,42592,231.7713882,0.733152608,0.990561608,0.897355205,0.821391445,0.006688059,0.001877935,0.674683906,0.995349329,SIRA
40813,743.968,276.8544214,188.3717391,1.469723764,0.732840969,41177,227.9577275,0.801905885,0.991160114,0.926616164,0.823384819,0.006783486,0.001923287,0.677962559,0.996417685,DERMASON
51042,847.843,322.4119955,202.3656557,1.593214987,0.778486231,51578,254.9287996,0.775655345,0.989607972,0.892291322,0.790692664,0.006316602,0.00152298,0.625194889,0.996069866,SIRA
40991,757.012,273.837271,191.1642146,1.432471404,0.716005913,41456,228.454289,0.723672828,0.988783288,0.898861646,0.834270252,0.006680424,0.001996231,0.696006853,0.997009914,SIRA
33250,670.611,245.8324785,172.6497789,1.423879486,0.711874568,33588,205.7552305,0.81567069,0.989936882,0.929095096,0.83697334,0.007393458,0.002238071,0.700524371,0.997462281,DERMASON
26322,602.187,222.06245,151.3356152,1.467350892,0.73181788,26670,183.0688704,0.715972147,0.986951631,0.912149443,0.824402641,0.008436382,0.002403773,0.679639715,0.997269943,DERMASON
45047,796.038,298.7623242,192.7854764,1.549713857,0.763945801,45589,239.4903375,0.738729727,0.988111167,0.893322223,0.801608229,0.006632236,0.001689228,0.642575753,0.995808548,SIRA
35425,692.524,252.7132707,178.706632,1.414123628,0.707061808,35784,212.378226,0.738020833,0.989967583,0.928218169,0.840392059,0.007133755,0.002194955,0.706258813,0.998737275,DERMASON
45037,782.176,255.5774683,224.6429349,1.137705348,0.476891438,45554,239.4637538,0.791163812,0.988650832,0.925060944,0.936951741,0.005674833,0.00269775,0.877878564,0.998767137,SEKER
33319,668.601,225.0172378,188.8365103,1.191598158,0.543808892,33732,205.9686102,0.7960388,0.987756433,0.936629385,0.915345918,0.006753421,0.002924453,0.83785815,0.998390229,SEKER
